image_id,category,license,dataset_name,image_path,description,source_url,data_kind,is_external_reference
HF-JEWELRY-5372,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_65.jpg,A delicate gold necklace with a pale blue gemstone pendant featuring interlocking rings and diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5373,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_66.jpg,"A delicate gold necklace with a pale green, flower-shaped pendant featuring diamond accents.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5374,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_67.jpg,"A delicate gold necklace with a light green gemstone pendant featuring a circular, flower-like design accented with small diamonds and a small gold ""W"" charm.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5375,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_68.jpg,A black onyx and diamond flower pendant necklace on a delicate silver chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5376,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_69.jpg,A delicate white gold necklace featuring a crescent-shaped pendant adorned with baguette-cut sapphires and diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5377,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_7.jpg,A delicate gold necklace featuring a light blue heart-shaped gemstone pendant.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5378,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_70.jpg,"A gold necklace with a pendant featuring baguette-cut emeralds and diamonds, arranged in a fan-like shape.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5379,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_71.jpg,A delicate silver necklace with a wavy design featuring pave-set diamonds.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5380,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_72.jpg,A delicate rose gold necklace with a curved pendant set with small diamonds on a fine chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5381,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_73.jpg,A delicate gold necklace with a diamond-encrusted interwoven leaf pendant on a white background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5382,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_74.jpg,"A delicate gold necklace adorned with sparkling diamonds, featuring a pear-shaped pendant and heart-shaped motifs.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5383,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_75.jpg,A delicate gold necklace with a diamond pendant featuring a cascading design.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5384,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_76.jpg,A delicate gold and white gold necklace with a clover-shaped pendant and small diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5385,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_77.jpg,Elegant gold and diamond necklace with a delicate pendant and small accents along the chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5386,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_78.jpg,"A charming gold cherub pendant with diamond-encrusted wings, holding a small heart.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5387,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_79.jpg,A gold bird-shaped pendant with diamond accents and a heart-shaped diamond charm on a delicate gold chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5388,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_80.jpg,"A delicate gold necklace featuring two heart pendants, one pave-set with diamonds, and a dangling diamond pear drop.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5389,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_81.jpg,"A delicate gold necklace with a small, three-heart pendant featuring two-tone gold and a dangling element.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5390,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_82.jpg,"A gold necklace with peacock-inspired design featuring diamonds and emeralds, isolated on white.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5391,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_83.jpg,"A gold necklace with diamonds and sapphires, featuring a peacock-inspired design and a single pearl pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5392,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_84.jpg,Elegant gold necklace with four strands of diamonds and pink gemstone flower accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5393,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_85.jpg,Elegant gold necklace with multiple strands of pearls and square diamond accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5394,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_86.jpg,"A luxurious multi-strand necklace featuring gold leaf designs, pearls, and a diamond pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5395,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_87.jpg,A delicate necklace with swirling metalwork and pink gemstones.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5396,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_88.jpg,A stunning gold and white gold necklace with intricately detailed heart-shaped pendants and pearl accents.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5397,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_89.jpg,"A gold necklace with emerald and diamond accents, featuring a lotus-shaped pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5398,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_9.jpg,A gold necklace with a four-leaf clover design featuring a large amethyst heart-shaped gemstone and a small diamond accent.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5399,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_91.jpg,"A gold and diamond necklace with a curved, ornate, paisley-patterned central element.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5400,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_93.jpg,Close-up of a gold necklace with a curved diamond-encrusted center piece.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5401,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_95.jpg,"A gold necklace with a curved central element adorned with small diamonds, set against a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5402,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_96.jpg,"Close-up of a gold necklace with a central diamond-encrusted, geometric patterned rectangular element.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5403,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_97.jpg,A rose gold necklace featuring two ruby birds perched on a diamond-encrusted branch with a small heart charm.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5404,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_98.jpg,"A delicate gold necklace with dangling letter charms spelling ""LOVE"" and a small diamond heart charm in the center.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5405,necklace,MIT,sidd707/jewelry-design-dataset,necklace/necklace_99.jpg,"A close-up shot of a gold necklace with a layered chain, an arrow charm, and ""I LOVE U"" pendant with small diamonds.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5406,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NEITTOSLE2WD.jpg,A gold crescent moon necklace with a small gemstone and delicate charms on a thin chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5407,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NF84AOI7M3GI.jpg,"Three layered necklaces featuring rhinestones, pastel beads, and delicate metalwork, displayed on a creamy fabric background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5408,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NH57MEXHXW47.jpg,A gold Byzantine necklace with a twisted rope chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5409,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NH9ER44NQLVW.jpg,"A gold chain necklace featuring a small, oval-shaped pendant with a textured, white stone.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5410,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NHFLGHMD013G.jpg,Elegant silver necklace with a swirling design and a central cubic zirconia pendant.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5411,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NHL8X5DNBVT5.jpg,Elegant cream and tiger eye beaded necklace with a crescent moon pendant and matching earrings.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5412,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NII88L65NM8X.jpg,"Close-up of a silver Byzantine chain necklace with a black shark tooth pendant, displayed on a cobalt blue vase.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5413,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NJGURJFBLOBW.jpg,"A long, delicate silver crocheted necklace adorned with small blue beads and floral accents, lying on a white background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5414,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NJRV9UC1PSZ4.jpg,A delicate necklace of pale green teardrop-shaped gemstones strung on silver wire.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5415,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NJTWTGHDLBZA.jpg,"A long gold necklace with a knotted center and multiple strands cascading downwards, displayed on a pale green background.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5416,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NLFC8BC3RLCN.jpg,"A gold and silver necklace featuring two interlocking heart pendants, one encrusted with clear cubic zirconia.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5417,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NLIDARW2CA5K.jpg,"A handcrafted necklace featuring gold wire, dark purple, light purple, and smoky quartz beads.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5418,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NLWJ1OG6G5VH.jpg,Close-up of an elegant beaded necklace with a pink and black floral pendant on a dark ribbon.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5419,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NLXJQ6UR9ME6.jpg,A close-up shot of a handcrafted necklace featuring alternating carnelian and turquoise stones separated by silver beads on a white display stand against a red background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5420,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NM6BBE8CX8YE.jpg,A delicate rose gold necklace with a single small diamond pendant on a black background.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5421,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NMI2EBQ8PJ9P.jpg,"A close-up shot of a gold necklace with intricate, leaf-shaped detailing and a triangular pendant.",https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5422,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NMIPM7SC1ODB.jpg,Rose gold necklace featuring a single rosebud and stem pendant on a delicate chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
HF-JEWELRY-5423,necklace,MIT,sidd707/jewelry-design-dataset,necklace/NMKAR1BMKAV0.jpg,A silver and rose gold elephant pendant necklace on a silver chain.,https://huggingface.co/datasets/sidd707/jewelry-design-dataset,external_reference,true
