external_id,name,category,material,plating,color,size,style,gender,stone,moq,reference_price,currency,image_url,source_url,source_name,data_kind,is_external_reference
JW-104780A7-02,"Drop Earrings with Paperclip Links & Curb Chains, Gold-Plated Steel - Gold",ring,stainless steel,gold-plated,,,,unisex,,1,2.51,USD,https://jewena.com/static/products/78/JW-104780A7/v1_f3bc764d.webp,https://jewena.com/products/drop-earrings-with-paperclip-links-curb-chains-gold-plated-steel?variant=JW-104780A7-02,Jewena,external_reference,true
JW-524551D8-01,Pavé CZ Cross Pendant Necklace in Gold PVD Stainless Steel - Gold Cross Style A,necklace,stainless steel,PVD,,,,unisex,,1,5.85,USD,https://jewena.com/static/products/0b/JW-524551D8/v0_ca84fa7a.webp,https://jewena.com/products/pave-cz-cross-pendant-necklace-in-gold-pvd-stainless-steel?variant=JW-524551D8-01,Jewena,external_reference,true
JW-524551D8-02,Pavé CZ Cross Pendant Necklace in Gold PVD Stainless Steel - Gold Cross Style B,necklace,stainless steel,PVD,,,,unisex,,1,7.6,USD,https://jewena.com/static/products/0b/JW-524551D8/v1_25937282.webp,https://jewena.com/products/pave-cz-cross-pendant-necklace-in-gold-pvd-stainless-steel?variant=JW-524551D8-02,Jewena,external_reference,true
JW-524551D8-03,Pavé CZ Cross Pendant Necklace in Gold PVD Stainless Steel - Gold Cross Style C,necklace,stainless steel,PVD,,,,unisex,,1,6.86,USD,https://jewena.com/static/products/0b/JW-524551D8/v2_69959d71.webp,https://jewena.com/products/pave-cz-cross-pendant-necklace-in-gold-pvd-stainless-steel?variant=JW-524551D8-03,Jewena,external_reference,true
JW-524551D8-04,Pavé CZ Cross Pendant Necklace in Gold PVD Stainless Steel - Gold Cross Style D,necklace,stainless steel,PVD,,,,unisex,,1,6.33,USD,https://jewena.com/static/products/0b/JW-524551D8/v3_ad729856.webp,https://jewena.com/products/pave-cz-cross-pendant-necklace-in-gold-pvd-stainless-steel?variant=JW-524551D8-04,Jewena,external_reference,true
JW-524551D8-05,Pavé CZ Cross Pendant Necklace in Gold PVD Stainless Steel - Gold Cross Style E,necklace,stainless steel,PVD,,,,unisex,,1,6.81,USD,https://jewena.com/static/products/0b/JW-524551D8/v4_55d0b47c.webp,https://jewena.com/products/pave-cz-cross-pendant-necklace-in-gold-pvd-stainless-steel?variant=JW-524551D8-05,Jewena,external_reference,true
JW-4CFCFB7C-01,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold White Cubic Zirconia Freshwater Pearl 16.5+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,5.88,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v0_c39241a0.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-01,Jewena,external_reference,true
JW-4CFCFB7C-02,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold Multicolor Cubic Zirconia Freshwater Pearl 16.5+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,6.16,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v1_3229f294.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-02,Jewena,external_reference,true
JW-4CFCFB7C-03,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold White Cubic Zirconia Freshwater Pearl Style A 42+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,10.39,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v2_d52149f9.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-03,Jewena,external_reference,true
JW-4CFCFB7C-04,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold Multicolor Cubic Zirconia Freshwater Pearl Style A 42+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,10.7,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v3_c73a5a01.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-04,Jewena,external_reference,true
JW-4CFCFB7C-05,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold White Cubic Zirconia Style B 40+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.66,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v4_e8e2283e.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-05,Jewena,external_reference,true
JW-4CFCFB7C-06,Jewelry Set Hand Clasp Pearl Curb Chain Gold PVD - Gold Multicolor Cubic Zirconia Style B 40+5 cm,jewelry,stainless steel,PVD,,,,unisex,,1,3.77,USD,https://jewena.com/static/products/f0/JW-4CFCFB7C/v5_18bbdaba.webp,https://jewena.com/products/jewelry-set-hand-clasp-pearl-curb-chain-gold-pvd?variant=JW-4CFCFB7C-06,Jewena,external_reference,true
JW-E8C121F6-01,"Freshwater Pearl Necklace with Gourd Charm, Gold-Plated Steel - Gold",necklace,stainless steel,gold-plated,,,,unisex,,1,15.53,USD,https://jewena.com/static/products/3d/JW-E8C121F6/v0_4ff4ac03.webp,https://jewena.com/products/freshwater-pearl-necklace-with-gourd-charm-gold-plated-steel?variant=JW-E8C121F6-01,Jewena,external_reference,true
JW-EF43C9CF-01,Layered Starfish Ocean Charm Gold-Plated Stainless Steel Necklace - Silver,necklace,stainless steel,gold-plated,,,,unisex,,1,6.81,USD,https://jewena.com/static/products/f4/JW-EF43C9CF/v0_de6df2f4.webp,https://jewena.com/products/layered-starfish-ocean-charm-gold-plated-stainless-steel-necklace?variant=JW-EF43C9CF-01,Jewena,external_reference,true
JW-EF43C9CF-02,Layered Starfish Ocean Charm Gold-Plated Stainless Steel Necklace - Gold,necklace,stainless steel,gold-plated,,,,unisex,,1,7.64,USD,https://jewena.com/static/products/f4/JW-EF43C9CF/v1_6d3c4de7.webp,https://jewena.com/products/layered-starfish-ocean-charm-gold-plated-stainless-steel-necklace?variant=JW-EF43C9CF-02,Jewena,external_reference,true
JW-B740C882-01,Cross & Ribbed Heart Pendant Necklaces in Stainless Steel - Silver Ribbed Heart,necklace,stainless steel,,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/54/JW-B740C882/v0_98e7a560.webp,https://jewena.com/products/cross-ribbed-heart-pendant-necklaces-in-stainless-steel?variant=JW-B740C882-01,Jewena,external_reference,true
JW-B740C882-02,Cross & Ribbed Heart Pendant Necklaces in Stainless Steel - Gold Ribbed Heart,necklace,stainless steel,,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/54/JW-B740C882/v1_1cd60a70.webp,https://jewena.com/products/cross-ribbed-heart-pendant-necklaces-in-stainless-steel?variant=JW-B740C882-02,Jewena,external_reference,true
JW-B740C882-03,Cross & Ribbed Heart Pendant Necklaces in Stainless Steel - Silver Black Cross,necklace,stainless steel,,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/54/JW-B740C882/v2_b119ce75.webp,https://jewena.com/products/cross-ribbed-heart-pendant-necklaces-in-stainless-steel?variant=JW-B740C882-03,Jewena,external_reference,true
JW-B740C882-04,Cross & Ribbed Heart Pendant Necklaces in Stainless Steel - Gold White Cross,necklace,stainless steel,,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/54/JW-B740C882/v3_eb08dfb8.webp,https://jewena.com/products/cross-ribbed-heart-pendant-necklaces-in-stainless-steel?variant=JW-B740C882-04,Jewena,external_reference,true
JW-B740C882-05,Cross & Ribbed Heart Pendant Necklaces in Stainless Steel - Gold Black Cross,necklace,stainless steel,,,,,unisex,,1,3.46,USD,https://jewena.com/static/products/54/JW-B740C882/v4_3a203aa4.webp,https://jewena.com/products/cross-ribbed-heart-pendant-necklaces-in-stainless-steel?variant=JW-B740C882-05,Jewena,external_reference,true
JW-4BE62155-01,Necklace with Green Aventurine Tubes & Pearl-effect-Effect Beads - Green,necklace,stainless steel,,,,,unisex,,1,4.42,USD,https://jewena.com/static/products/3e/JW-4BE62155/v0_2c1730b1.webp,https://jewena.com/products/necklace-with-green-aventurine-tubes-pearl-effect-effect-beads?variant=JW-4BE62155-01,Jewena,external_reference,true
JW-7455205F-01,18K Gold-Plated Heart Shell Beaded Stainless Steel Necklace - Silver Large Shell Heart,necklace,stainless steel,gold-plated,,,,unisex,,1,2.82,USD,https://jewena.com/static/products/c4/JW-7455205F/v0_ee4ca69c.webp,https://jewena.com/products/18k-gold-plated-heart-shell-beaded-stainless-steel-necklace?variant=JW-7455205F-01,Jewena,external_reference,true
JW-7455205F-02,18K Gold-Plated Heart Shell Beaded Stainless Steel Necklace - Gold Small Shell Heart,necklace,stainless steel,gold-plated,,,,unisex,,1,2.82,USD,https://jewena.com/static/products/c4/JW-7455205F/v1_abcaab0e.webp,https://jewena.com/products/18k-gold-plated-heart-shell-beaded-stainless-steel-necklace?variant=JW-7455205F-02,Jewena,external_reference,true
JW-7455205F-03,18K Gold-Plated Heart Shell Beaded Stainless Steel Necklace - Silver Small Shell Heart,necklace,stainless steel,gold-plated,,,,unisex,,1,2.82,USD,https://jewena.com/static/products/c4/JW-7455205F/v2_0d23646b.webp,https://jewena.com/products/18k-gold-plated-heart-shell-beaded-stainless-steel-necklace?variant=JW-7455205F-03,Jewena,external_reference,true
JW-2BB32755-01,"Shell Pendant Necklace with Carved Leaf, Stainless Steel - Irregular Shell",necklace,stainless steel,,,,,unisex,,1,2.58,USD,https://jewena.com/static/products/9f/JW-2BB32755/v0_b5261987.webp,https://jewena.com/products/shell-pendant-necklace-with-carved-leaf-stainless-steel?variant=JW-2BB32755-01,Jewena,external_reference,true
JW-2BB32755-02,"Shell Pendant Necklace with Carved Leaf, Stainless Steel - Leaf Shell",necklace,stainless steel,,,,,unisex,,1,2.58,USD,https://jewena.com/static/products/9f/JW-2BB32755/v1_901a146f.webp,https://jewena.com/products/shell-pendant-necklace-with-carved-leaf-stainless-steel?variant=JW-2BB32755-02,Jewena,external_reference,true
JW-B3EA2407-01,"Pendant Necklace with Mushroom Charms & Paperclip Chain, Stainless Steel - Gold Heart DIY , 50+5 cm",necklace,stainless steel,,,,,unisex,,1,5.14,USD,https://jewena.com/static/products/34/JW-B3EA2407/v0_2d90f3fe.webp,https://jewena.com/products/pendant-necklace-with-mushroom-charms-paperclip-chain-stainless-steel?variant=JW-B3EA2407-01,Jewena,external_reference,true
JW-B3EA2407-02,"Pendant Necklace with Mushroom Charms & Paperclip Chain, Stainless Steel - Gold Flower DIY , 50+5 cm",necklace,stainless steel,,,,,unisex,,1,5.38,USD,https://jewena.com/static/products/34/JW-B3EA2407/v1_425dc3e7.webp,https://jewena.com/products/pendant-necklace-with-mushroom-charms-paperclip-chain-stainless-steel?variant=JW-B3EA2407-02,Jewena,external_reference,true
JW-B3EA2407-03,"Pendant Necklace with Mushroom Charms & Paperclip Chain, Stainless Steel - Gold Butterfly DIY , 50+5 cm",necklace,stainless steel,,,,,unisex,,1,4.42,USD,https://jewena.com/static/products/34/JW-B3EA2407/v2_f921e572.webp,https://jewena.com/products/pendant-necklace-with-mushroom-charms-paperclip-chain-stainless-steel?variant=JW-B3EA2407-03,Jewena,external_reference,true
JW-C88B37CE-02,"Shell Pearl Necklace with Geometric CZ Pendants, Stainless Steel - Gold Teardrop Shell Pearl",necklace,stainless steel,,,,,unisex,,1,3.7,USD,https://jewena.com/static/products/7f/JW-C88B37CE/v1_6a98358a.webp,https://jewena.com/products/shell-pearl-necklace-with-geometric-cz-pendants-stainless-steel?variant=JW-C88B37CE-02,Jewena,external_reference,true
JW-C88B37CE-04,"Shell Pearl Necklace with Geometric CZ Pendants, Stainless Steel - Gold Long Bar Shell Pearl",necklace,stainless steel,,,,,unisex,,1,3.7,USD,https://jewena.com/static/products/7f/JW-C88B37CE/v3_36387d7b.webp,https://jewena.com/products/shell-pearl-necklace-with-geometric-cz-pendants-stainless-steel?variant=JW-C88B37CE-04,Jewena,external_reference,true
JW-A030F691-01,Pendant Necklace Leopard Cord & Geometric Gold-Plated Steel - Gold 40+5 cm,necklace,stainless steel,gold-plated,,,,unisex,,1,3.77,USD,https://jewena.com/static/products/e5/JW-A030F691/v0_4d762566.webp,https://jewena.com/products/pendant-necklace-leopard-cord-geometric-gold-plated-steel?variant=JW-A030F691-01,Jewena,external_reference,true
JW-A030F691-02,Pendant Necklace Leopard Cord & Geometric Gold-Plated Steel - Gold 41+5 cm,necklace,stainless steel,gold-plated,,,,unisex,,1,5.14,USD,https://jewena.com/static/products/e5/JW-A030F691/v1_2978409c.webp,https://jewena.com/products/pendant-necklace-leopard-cord-geometric-gold-plated-steel?variant=JW-A030F691-02,Jewena,external_reference,true
JW-0AC2D2EE-01,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Orbital Pearl-Effect Bead",necklace,stainless steel,,,,,unisex,,1,4.54,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v0_6cdc8490.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-01,Jewena,external_reference,true
JW-0AC2D2EE-02,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Starfish Motifs",necklace,stainless steel,,,,,unisex,,1,6.45,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v1_c4819abb.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-02,Jewena,external_reference,true
JW-0AC2D2EE-03,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Shell and Starfish",necklace,stainless steel,,,,,unisex,,1,5.73,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v2_ce9f4ebc.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-03,Jewena,external_reference,true
JW-0AC2D2EE-04,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Wave",necklace,stainless steel,,,,,unisex,,1,6.69,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v3_fbd7ccac.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-04,Jewena,external_reference,true
JW-0AC2D2EE-05,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Hammered Open",necklace,stainless steel,,,,,unisex,,1,5.26,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v4_b0af143e.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-05,Jewena,external_reference,true
JW-0AC2D2EE-06,"Necklace with Leopard Cord & Gold-Tone Motifs, Stainless Steel - Gold Spiral Disc Stations",necklace,stainless steel,,,,,unisex,,1,5.14,USD,https://jewena.com/static/products/16/JW-0AC2D2EE/v5_70e8086f.webp,https://jewena.com/products/necklace-with-leopard-cord-gold-tone-motifs-stainless-steel?variant=JW-0AC2D2EE-06,Jewena,external_reference,true
JW-861099FE-01,"Necklace with Printed Scarf Cord and Mixed Charms, Stainless Steel - Gold",necklace,stainless steel,,,,,unisex,,1,4.01,USD,https://jewena.com/static/products/9d/JW-861099FE/v0_376aaea8.webp,https://jewena.com/products/necklace-with-printed-scarf-cord-and-mixed-charms-stainless-steel?variant=JW-861099FE-01,Jewena,external_reference,true
JW-DA4FF3E0-01,"Teardrop Shell Pendant Necklace with Bead Chain, Stainless Steel - Gold Shell Teardrop",necklace,stainless steel,,,,,unisex,,1,2.82,USD,https://jewena.com/static/products/12/JW-DA4FF3E0/v0_22fbf38d.webp,https://jewena.com/products/teardrop-shell-pendant-necklace-with-bead-chain-stainless-steel?variant=JW-DA4FF3E0-01,Jewena,external_reference,true
JW-DA4FF3E0-02,"Teardrop Shell Pendant Necklace with Bead Chain, Stainless Steel - Silver Shell Teardrop",necklace,stainless steel,,,,,unisex,,1,2.82,USD,https://jewena.com/static/products/12/JW-DA4FF3E0/v1_41aaccf9.webp,https://jewena.com/products/teardrop-shell-pendant-necklace-with-bead-chain-stainless-steel?variant=JW-DA4FF3E0-02,Jewena,external_reference,true
JW-8D3F5FB5-01,"Necklace with Baroque Pearl-Effect Drop, Gold-Plated Steel - Gold",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/63/JW-8D3F5FB5/v0_01d7125e.webp,https://jewena.com/products/necklace-with-baroque-pearl-effect-drop-gold-plated-steel?variant=JW-8D3F5FB5-01,Jewena,external_reference,true
JW-AB6BB09E-01,"Multicolor Faceted Bead Necklace with Green Disc Beads, Stainless Steel - Gold",necklace,stainless steel,,,,,unisex,,1,5.14,USD,https://jewena.com/static/products/03/JW-AB6BB09E/v0_fcfc4983.webp,https://jewena.com/products/multicolor-faceted-bead-necklace-with-green-disc-beads-stainless-steel?variant=JW-AB6BB09E-01,Jewena,external_reference,true
JW-2D1DD89E-01,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Gold Transparent White",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v0_34914518.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-01,Jewena,external_reference,true
JW-2D1DD89E-02,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Silver Transparent White",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v1_242771c3.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-02,Jewena,external_reference,true
JW-2D1DD89E-03,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Gold Emerald Green",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v2_c525151d.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-03,Jewena,external_reference,true
JW-2D1DD89E-04,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Silver Emerald Green",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v3_47bde5ab.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-04,Jewena,external_reference,true
JW-2D1DD89E-05,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Gold Light Blue",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v4_c0a41153.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-05,Jewena,external_reference,true
JW-2D1DD89E-06,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Silver Light Blue",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v5_df35e3cd.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-06,Jewena,external_reference,true
JW-2D1DD89E-07,"Pendant Necklace with Fluted Cap and Teardrop Resin, Gold-Plated - Gold Black",necklace,stainless steel,gold-plated,,,,unisex,,1,4.18,USD,https://jewena.com/static/products/39/JW-2D1DD89E/v6_9272dc0e.webp,https://jewena.com/products/pendant-necklace-with-fluted-cap-and-teardrop-resin-gold-plated?variant=JW-2D1DD89E-07,Jewena,external_reference,true
